,file_a_name,file_b_name,class_a_name,class_b_name,file_a_path,file_b_path,is_equal
4003,0001144268.tif,0000052150.tif,ted_bates_print_production_estimate,sample_specifications_pilot_plant_work_request,ted_bates_print_production_estimate/0001144268.tif,sample_specifications_pilot_plant_work_request/0000052150.tif,0
4004,0001178957.tif,0001144224.tif,ted_bates_print_production_estimate,ted_bates_print_production_estimate,ted_bates_print_production_estimate/0001178957.tif,ted_bates_print_production_estimate/0001144224.tif,1
4005,0001178957.tif,2040649173.tif,ted_bates_print_production_estimate,leo_burnett_production_cost,ted_bates_print_production_estimate/0001178957.tif,leo_burnett_production_cost/2040649173.tif,0
4006,0001144214.tif,0001144386.tif,ted_bates_print_production_estimate,ted_bates_print_production_estimate,ted_bates_print_production_estimate/0001144214.tif,ted_bates_print_production_estimate/0001144386.tif,1
4007,0001144214.tif,0000060972.tif,ted_bates_print_production_estimate,sample_specifications_pilot_plant_work_request,ted_bates_print_production_estimate/0001144214.tif,sample_specifications_pilot_plant_work_request/0000060972.tif,0
4008,0001144232.tif,0001144243.tif,ted_bates_print_production_estimate,ted_bates_print_production_estimate,ted_bates_print_production_estimate/0001144232.tif,ted_bates_print_production_estimate/0001144243.tif,1
4009,0001144232.tif,40011145-1146.tif,ted_bates_print_production_estimate,biographical_sketch,ted_bates_print_production_estimate/0001144232.tif,biographical_sketch/40011145-1146.tif,0
4010,0001144386.tif,0001144246.tif,ted_bates_print_production_estimate,ted_bates_print_production_estimate,ted_bates_print_production_estimate/0001144386.tif,ted_bates_print_production_estimate/0001144246.tif,1
4011,0001144386.tif,tcal0350040.tif,ted_bates_print_production_estimate,contribution_request,ted_bates_print_production_estimate/0001144386.tif,contribution_request/tcal0350040.tif,0
4012,0001178966.tif,0001144403.tif,ted_bates_print_production_estimate,ted_bates_print_production_estimate,ted_bates_print_production_estimate/0001178966.tif,ted_bates_print_production_estimate/0001144403.tif,1
4013,0001178966.tif,2045467377.tif,ted_bates_print_production_estimate,leo_burnett_production_cost,ted_bates_print_production_estimate/0001178966.tif,leo_burnett_production_cost/2045467377.tif,0
4014,0001144237.tif,0001144259.tif,ted_bates_print_production_estimate,ted_bates_print_production_estimate,ted_bates_print_production_estimate/0001144237.tif,ted_bates_print_production_estimate/0001144259.tif,1
4015,0001144237.tif,515949389+-9390.tif,ted_bates_print_production_estimate,winston_dear_valued_costumer,ted_bates_print_production_estimate/0001144237.tif,winston_dear_valued_costumer/515949389+-9390.tif,0
4016,0001144305.tif,0001178942.tif,ted_bates_print_production_estimate,ted_bates_print_production_estimate,ted_bates_print_production_estimate/0001144305.tif,ted_bates_print_production_estimate/0001178942.tif,1
4017,0001144305.tif,50391890-1891.tif,ted_bates_print_production_estimate,biographical_sketch,ted_bates_print_production_estimate/0001144305.tif,biographical_sketch/50391890-1891.tif,0
4018,0001144270.tif,0001144391.tif,ted_bates_print_production_estimate,ted_bates_print_production_estimate,ted_bates_print_production_estimate/0001144270.tif,ted_bates_print_production_estimate/0001144391.tif,1
4019,0001144270.tif,2029370518.tif,ted_bates_print_production_estimate,healthy_buildings_international,ted_bates_print_production_estimate/0001144270.tif,healthy_buildings_international/2029370518.tif,0
4020,0001144220.tif,0001144391.tif,ted_bates_print_production_estimate,ted_bates_print_production_estimate,ted_bates_print_production_estimate/0001144220.tif,ted_bates_print_production_estimate/0001144391.tif,1
4021,0001144220.tif,2084022322.tif,ted_bates_print_production_estimate,leo_burnett_estimate_recap,ted_bates_print_production_estimate/0001144220.tif,leo_burnett_estimate_recap/2084022322.tif,0
4022,0001144302.tif,0001144226.tif,ted_bates_print_production_estimate,ted_bates_print_production_estimate,ted_bates_print_production_estimate/0001144302.tif,ted_bates_print_production_estimate/0001144226.tif,1
4023,0001144302.tif,2040766516.tif,ted_bates_print_production_estimate,leo_burnett_estimate_recap,ted_bates_print_production_estimate/0001144302.tif,leo_burnett_estimate_recap/2040766516.tif,0
4024,0001144230.tif,0001144318.tif,ted_bates_print_production_estimate,ted_bates_print_production_estimate,ted_bates_print_production_estimate/0001144230.tif,ted_bates_print_production_estimate/0001144318.tif,1
4025,0001144230.tif,50591413-1414.tif,ted_bates_print_production_estimate,biographical_sketch,ted_bates_print_production_estimate/0001144230.tif,biographical_sketch/50591413-1414.tif,0
4026,0001144227.tif,0001144407.tif,ted_bates_print_production_estimate,ted_bates_print_production_estimate,ted_bates_print_production_estimate/0001144227.tif,ted_bates_print_production_estimate/0001144407.tif,1
4027,0001144227.tif,2041378640.tif,ted_bates_print_production_estimate,leo_burnett_estimate_recap,ted_bates_print_production_estimate/0001144227.tif,leo_burnett_estimate_recap/2041378640.tif,0
4028,0001219870.tif,0001144302.tif,ted_bates_print_production_estimate,ted_bates_print_production_estimate,ted_bates_print_production_estimate/0001219870.tif,ted_bates_print_production_estimate/0001144302.tif,1
4029,0001219870.tif,tcal0349883.tif,ted_bates_print_production_estimate,contribution_request,ted_bates_print_production_estimate/0001219870.tif,contribution_request/tcal0349883.tif,0
4030,0001144373.tif,0001178964.tif,ted_bates_print_production_estimate,ted_bates_print_production_estimate,ted_bates_print_production_estimate/0001144373.tif,ted_bates_print_production_estimate/0001178964.tif,1
4031,0001144373.tif,0001233554.tif,ted_bates_print_production_estimate,ted_bates_print_production_invoice,ted_bates_print_production_estimate/0001144373.tif,ted_bates_print_production_invoice/0001233554.tif,0
4032,0001144377.tif,0001144313.tif,ted_bates_print_production_estimate,ted_bates_print_production_estimate,ted_bates_print_production_estimate/0001144377.tif,ted_bates_print_production_estimate/0001144313.tif,1
4033,0001144377.tif,2040962105.tif,ted_bates_print_production_estimate,leo_burnett_estimate_recap,ted_bates_print_production_estimate/0001144377.tif,leo_burnett_estimate_recap/2040962105.tif,0
4034,0001144322.tif,0001178975.tif,ted_bates_print_production_estimate,ted_bates_print_production_estimate,ted_bates_print_production_estimate/0001144322.tif,ted_bates_print_production_estimate/0001178975.tif,1
4035,0001144322.tif,2040763933.tif,ted_bates_print_production_estimate,leo_burnett_estimate_recap,ted_bates_print_production_estimate/0001144322.tif,leo_burnett_estimate_recap/2040763933.tif,0
4036,0001144395.tif,0001178925.tif,ted_bates_print_production_estimate,ted_bates_print_production_estimate,ted_bates_print_production_estimate/0001144395.tif,ted_bates_print_production_estimate/0001178925.tif,1
4037,0001144395.tif,0001211476.tif,ted_bates_print_production_estimate,screener,ted_bates_print_production_estimate/0001144395.tif,screener/0001211476.tif,0
4038,0001144426.tif,0001144224.tif,ted_bates_print_production_estimate,ted_bates_print_production_estimate,ted_bates_print_production_estimate/0001144426.tif,ted_bates_print_production_estimate/0001144224.tif,1
4039,0001144426.tif,2084022824.tif,ted_bates_print_production_estimate,leo_burnett_estimate_recap,ted_bates_print_production_estimate/0001144426.tif,leo_burnett_estimate_recap/2084022824.tif,0
4040,0001144391.tif,0001178916.tif,ted_bates_print_production_estimate,ted_bates_print_production_estimate,ted_bates_print_production_estimate/0001144391.tif,ted_bates_print_production_estimate/0001178916.tif,1
4041,0001144391.tif,2031312223.tif,ted_bates_print_production_estimate,basic_weight_specification,ted_bates_print_production_estimate/0001144391.tif,basic_weight_specification/2031312223.tif,0
4042,0001144243.tif,0001144237.tif,ted_bates_print_production_estimate,ted_bates_print_production_estimate,ted_bates_print_production_estimate/0001144243.tif,ted_bates_print_production_estimate/0001144237.tif,1
4043,0001144243.tif,0000063593.tif,ted_bates_print_production_estimate,sample_specifications_pilot_plant_work_request,ted_bates_print_production_estimate/0001144243.tif,sample_specifications_pilot_plant_work_request/0000063593.tif,0
4044,0001219882.tif,0001144380.tif,ted_bates_print_production_estimate,ted_bates_print_production_estimate,ted_bates_print_production_estimate/0001219882.tif,ted_bates_print_production_estimate/0001144380.tif,1
4045,0001219882.tif,0001233614.tif,ted_bates_print_production_estimate,ted_bates_print_production_invoice,ted_bates_print_production_estimate/0001219882.tif,ted_bates_print_production_invoice/0001233614.tif,0
4046,0001144331.tif,0001144247.tif,ted_bates_print_production_estimate,ted_bates_print_production_estimate,ted_bates_print_production_estimate/0001144331.tif,ted_bates_print_production_estimate/0001144247.tif,1
4047,0001144331.tif,2045467702_2045467704.tif,ted_bates_print_production_estimate,leo_burnett_production_cost,ted_bates_print_production_estimate/0001144331.tif,leo_burnett_production_cost/2045467702_2045467704.tif,0
4048,0001178954.tif,0001144340.tif,ted_bates_print_production_estimate,ted_bates_print_production_estimate,ted_bates_print_production_estimate/0001178954.tif,ted_bates_print_production_estimate/0001144340.tif,1
4049,0001178954.tif,2045467459.tif,ted_bates_print_production_estimate,leo_burnett_production_cost,ted_bates_print_production_estimate/0001178954.tif,leo_burnett_production_cost/2045467459.tif,0
4050,0001144428.tif,0001219807.tif,ted_bates_print_production_estimate,ted_bates_print_production_estimate,ted_bates_print_production_estimate/0001144428.tif,ted_bates_print_production_estimate/0001219807.tif,1
4051,0001144428.tif,2040765775.tif,ted_bates_print_production_estimate,leo_burnett_estimate_recap,ted_bates_print_production_estimate/0001144428.tif,leo_burnett_estimate_recap/2040765775.tif,0
4052,0001144332.tif,0001144331.tif,ted_bates_print_production_estimate,ted_bates_print_production_estimate,ted_bates_print_production_estimate/0001144332.tif,ted_bates_print_production_estimate/0001144331.tif,1
4053,0001144332.tif,2040766128.tif,ted_bates_print_production_estimate,leo_burnett_estimate_recap,ted_bates_print_production_estimate/0001144332.tif,leo_burnett_estimate_recap/2040766128.tif,0
4054,0001178972.tif,0001144433.tif,ted_bates_print_production_estimate,ted_bates_print_production_estimate,ted_bates_print_production_estimate/0001178972.tif,ted_bates_print_production_estimate/0001144433.tif,1
4055,0001178972.tif,0000081046.tif,ted_bates_print_production_estimate,sample_specifications_pilot_plant_work_request,ted_bates_print_production_estimate/0001178972.tif,sample_specifications_pilot_plant_work_request/0000081046.tif,0
4056,0001144403.tif,0001144350.tif,ted_bates_print_production_estimate,ted_bates_print_production_estimate,ted_bates_print_production_estimate/0001144403.tif,ted_bates_print_production_estimate/0001144350.tif,1
4057,0001144403.tif,0001233614.tif,ted_bates_print_production_estimate,ted_bates_print_production_invoice,ted_bates_print_production_estimate/0001144403.tif,ted_bates_print_production_invoice/0001233614.tif,0
4058,2056975940_2056975942.tif,2056975947_2056975949.tif,permaflex_products_material_safety_data_sheet,permaflex_products_material_safety_data_sheet,permaflex_products_material_safety_data_sheet/2056975940_2056975942.tif,permaflex_products_material_safety_data_sheet/2056975947_2056975949.tif,1
4059,2056975940_2056975942.tif,2045467375.tif,permaflex_products_material_safety_data_sheet,leo_burnett_production_cost,permaflex_products_material_safety_data_sheet/2056975940_2056975942.tif,leo_burnett_production_cost/2045467375.tif,0
4060,2056975947_2056975949.tif,2056975940_2056975942.tif,permaflex_products_material_safety_data_sheet,permaflex_products_material_safety_data_sheet,permaflex_products_material_safety_data_sheet/2056975947_2056975949.tif,permaflex_products_material_safety_data_sheet/2056975940_2056975942.tif,1
4061,2056975947_2056975949.tif,506200795_506200798.tif,permaflex_products_material_safety_data_sheet,consumer_promotion_fact_sheet,permaflex_products_material_safety_data_sheet/2056975947_2056975949.tif,consumer_promotion_fact_sheet/506200795_506200798.tif,0
4062,2057124218_4221.tif,2057124161_4163.tif,ab_substance_description,ab_substance_description,ab_substance_description/2057124218_4221.tif,ab_substance_description/2057124161_4163.tif,1
4063,2057124218_4221.tif,2040766459.tif,ab_substance_description,leo_burnett_estimate_recap,ab_substance_description/2057124218_4221.tif,leo_burnett_estimate_recap/2040766459.tif,0
4064,2057123839_3842.tif,2057123847_3850.tif,ab_substance_description,ab_substance_description,ab_substance_description/2057123839_3842.tif,ab_substance_description/2057123847_3850.tif,1
4065,2057123839_3842.tif,2045468111.tif,ab_substance_description,leo_burnett_production_cost,ab_substance_description/2057123839_3842.tif,leo_burnett_production_cost/2045468111.tif,0
4066,2057124053.tif,2057123847_3850.tif,ab_substance_description,ab_substance_description,ab_substance_description/2057124053.tif,ab_substance_description/2057123847_3850.tif,1
4067,2057124053.tif,2084022322.tif,ab_substance_description,leo_burnett_estimate_recap,ab_substance_description/2057124053.tif,leo_burnett_estimate_recap/2084022322.tif,0
4068,2057124195_4197.tif,2057124475_4477.tif,ab_substance_description,ab_substance_description,ab_substance_description/2057124195_4197.tif,ab_substance_description/2057124475_4477.tif,1
4069,2057124195_4197.tif,2045467862.tif,ab_substance_description,leo_burnett_production_cost,ab_substance_description/2057124195_4197.tif,leo_burnett_production_cost/2045467862.tif,0
4070,2057124331_4334.tif,2057124195_4197.tif,ab_substance_description,ab_substance_description,ab_substance_description/2057124331_4334.tif,ab_substance_description/2057124195_4197.tif,1
4071,2057124331_4334.tif,0001144237.tif,ab_substance_description,ted_bates_print_production_estimate,ab_substance_description/2057124331_4334.tif,ted_bates_print_production_estimate/0001144237.tif,0
4072,2057123751_3753.tif,2057123839_3842.tif,ab_substance_description,ab_substance_description,ab_substance_description/2057123751_3753.tif,ab_substance_description/2057123839_3842.tif,1
4073,2057123751_3753.tif,0000061997.tif,ab_substance_description,sample_specifications_pilot_plant_work_request,ab_substance_description/2057123751_3753.tif,sample_specifications_pilot_plant_work_request/0000061997.tif,0
4074,2057123882_3884.tif,2057124195_4197.tif,ab_substance_description,ab_substance_description,ab_substance_description/2057123882_3884.tif,ab_substance_description/2057124195_4197.tif,1
4075,2057123882_3884.tif,50498277-8278.tif,ab_substance_description,biographical_sketch,ab_substance_description/2057123882_3884.tif,biographical_sketch/50498277-8278.tif,0
4076,2057124204_4207.tif,2057124218_4221.tif,ab_substance_description,ab_substance_description,ab_substance_description/2057124204_4207.tif,ab_substance_description/2057124218_4221.tif,1
4077,2057124204_4207.tif,2040956209.tif,ab_substance_description,leo_burnett_estimate_recap,ab_substance_description/2057124204_4207.tif,leo_burnett_estimate_recap/2040956209.tif,0
4078,2057124198_4200.tif,2057124189_4191.tif,ab_substance_description,ab_substance_description,ab_substance_description/2057124198_4200.tif,ab_substance_description/2057124189_4191.tif,1
4079,2057124198_4200.tif,2040962663.tif,ab_substance_description,leo_burnett_estimate_recap,ab_substance_description/2057124198_4200.tif,leo_burnett_estimate_recap/2040962663.tif,0
4080,2057124496_4499.tif,2057124161_4163.tif,ab_substance_description,ab_substance_description,ab_substance_description/2057124496_4499.tif,ab_substance_description/2057124161_4163.tif,1
4081,2057124496_4499.tif,2084022121.tif,ab_substance_description,leo_burnett_estimate_recap,ab_substance_description/2057124496_4499.tif,leo_burnett_estimate_recap/2084022121.tif,0
4082,2057123913_3915.tif,2057124475_4477.tif,ab_substance_description,ab_substance_description,ab_substance_description/2057123913_3915.tif,ab_substance_description/2057124475_4477.tif,1
4083,2057123913_3915.tif,tcal0349915.tif,ab_substance_description,contribution_request,ab_substance_description/2057123913_3915.tif,contribution_request/tcal0349915.tif,0
4084,2057124004_4005.tif,2057123882_3884.tif,ab_substance_description,ab_substance_description,ab_substance_description/2057124004_4005.tif,ab_substance_description/2057123882_3884.tif,1
4085,2057124004_4005.tif,2045468226_2045468227.tif,ab_substance_description,leo_burnett_production_cost,ab_substance_description/2057124004_4005.tif,leo_burnett_production_cost/2045468226_2045468227.tif,0
4086,2057124189_4191.tif,2057124004_4005.tif,ab_substance_description,ab_substance_description,ab_substance_description/2057124189_4191.tif,ab_substance_description/2057124004_4005.tif,1
4087,2057124189_4191.tif,2041379571.tif,ab_substance_description,leo_burnett_estimate_recap,ab_substance_description/2057124189_4191.tif,leo_burnett_estimate_recap/2041379571.tif,0
4088,2057123847_3850.tif,2057124065_4066.tif,ab_substance_description,ab_substance_description,ab_substance_description/2057123847_3850.tif,ab_substance_description/2057124065_4066.tif,1
4089,2057123847_3850.tif,2040956144.tif,ab_substance_description,leo_burnett_estimate_recap,ab_substance_description/2057123847_3850.tif,leo_burnett_estimate_recap/2040956144.tif,0
4090,2057124458_4461.tif,2057124198_4200.tif,ab_substance_description,ab_substance_description,ab_substance_description/2057124458_4461.tif,ab_substance_description/2057124198_4200.tif,1
4091,2057124458_4461.tif,518227056+-7057.tif,ab_substance_description,winston_dear_valued_costumer,ab_substance_description/2057124458_4461.tif,winston_dear_valued_costumer/518227056+-7057.tif,0
4092,2057124148_4151.tif,2057124458_4461.tif,ab_substance_description,ab_substance_description,ab_substance_description/2057124148_4151.tif,ab_substance_description/2057124458_4461.tif,1
4093,2057124148_4151.tif,2040855517.tif,ab_substance_description,leo_burnett_estimate_recap,ab_substance_description/2057124148_4151.tif,leo_burnett_estimate_recap/2040855517.tif,0
4094,2057124161_4163.tif,2057124204_4207.tif,ab_substance_description,ab_substance_description,ab_substance_description/2057124161_4163.tif,ab_substance_description/2057124204_4207.tif,1
4095,2057124161_4163.tif,2029377643.tif,ab_substance_description,healthy_buildings_international,ab_substance_description/2057124161_4163.tif,healthy_buildings_international/2029377643.tif,0
4096,2057124065_4066.tif,2057124198_4200.tif,ab_substance_description,ab_substance_description,ab_substance_description/2057124065_4066.tif,ab_substance_description/2057124198_4200.tif,1
4097,2057124065_4066.tif,0000044907.tif,ab_substance_description,sample_specifications_pilot_plant_work_request,ab_substance_description/2057124065_4066.tif,sample_specifications_pilot_plant_work_request/0000044907.tif,0
4098,2057124475_4477.tif,2057124189_4191.tif,ab_substance_description,ab_substance_description,ab_substance_description/2057124475_4477.tif,ab_substance_description/2057124189_4191.tif,1
4099,2057124475_4477.tif,2040765872.tif,ab_substance_description,leo_burnett_estimate_recap,ab_substance_description/2057124475_4477.tif,leo_burnett_estimate_recap/2040765872.tif,0
4100,504909416.tif,504450083+-0084.tif,tobacco_product_test_information,tobacco_product_test_information,tobacco_product_test_information/504909416.tif,tobacco_product_test_information/504450083+-0084.tif,1
4101,504909416.tif,60019966.tif,tobacco_product_test_information,the_council_for_tobacco_research,tobacco_product_test_information/504909416.tif,the_council_for_tobacco_research/60019966.tif,0
4102,504450083+-0084.tif,504909416.tif,tobacco_product_test_information,tobacco_product_test_information,tobacco_product_test_information/504450083+-0084.tif,tobacco_product_test_information/504909416.tif,1
4103,504450083+-0084.tif,2041719165.tif,tobacco_product_test_information,leo_burnett_estimate_recap,tobacco_product_test_information/504450083+-0084.tif,leo_burnett_estimate_recap/2041719165.tif,0
4104,0001141009.tif,0001141015.tif,ted_bates_new_york_adv,ted_bates_new_york_adv,ted_bates_new_york_adv/0001141009.tif,ted_bates_new_york_adv/0001141015.tif,1
4105,0001141009.tif,tnwl0034333.tif,ted_bates_new_york_adv,contribution_request,ted_bates_new_york_adv/0001141009.tif,contribution_request/tnwl0034333.tif,0
4106,0001141023.tif,0001141015.tif,ted_bates_new_york_adv,ted_bates_new_york_adv,ted_bates_new_york_adv/0001141023.tif,ted_bates_new_york_adv/0001141015.tif,1
4107,0001141023.tif,2045467751.tif,ted_bates_new_york_adv,leo_burnett_production_cost,ted_bates_new_york_adv/0001141023.tif,leo_burnett_production_cost/2045467751.tif,0
4108,0001141019.tif,0001141013.tif,ted_bates_new_york_adv,ted_bates_new_york_adv,ted_bates_new_york_adv/0001141019.tif,ted_bates_new_york_adv/0001141013.tif,1
4109,0001141019.tif,2060045500.tif,ted_bates_new_york_adv,tracking_study,ted_bates_new_york_adv/0001141019.tif,tracking_study/2060045500.tif,0
4110,0001141015.tif,0001141020.tif,ted_bates_new_york_adv,ted_bates_new_york_adv,ted_bates_new_york_adv/0001141015.tif,ted_bates_new_york_adv/0001141020.tif,1
4111,0001141015.tif,2040766400.tif,ted_bates_new_york_adv,leo_burnett_estimate_recap,ted_bates_new_york_adv/0001141015.tif,leo_burnett_estimate_recap/2040766400.tif,0
4112,0001140981.tif,0001141015.tif,ted_bates_new_york_adv,ted_bates_new_york_adv,ted_bates_new_york_adv/0001140981.tif,ted_bates_new_york_adv/0001141015.tif,1
4113,0001140981.tif,0001211426.tif,ted_bates_new_york_adv,screener,ted_bates_new_york_adv/0001140981.tif,screener/0001211426.tif,0
4114,0001141020.tif,0001141013.tif,ted_bates_new_york_adv,ted_bates_new_york_adv,ted_bates_new_york_adv/0001141020.tif,ted_bates_new_york_adv/0001141013.tif,1
4115,0001141020.tif,2040765840.tif,ted_bates_new_york_adv,leo_burnett_estimate_recap,ted_bates_new_york_adv/0001141020.tif,leo_burnett_estimate_recap/2040765840.tif,0
4116,0001141013.tif,0001141009.tif,ted_bates_new_york_adv,ted_bates_new_york_adv,ted_bates_new_york_adv/0001141013.tif,ted_bates_new_york_adv/0001141009.tif,1
4117,0001141013.tif,2057124189_4191.tif,ted_bates_new_york_adv,ab_substance_description,ted_bates_new_york_adv/0001141013.tif,ab_substance_description/2057124189_4191.tif,0
4118,0000080784.tif,0000080824.tif,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request/0000080784.tif,sample_specifications_pilot_plant_work_request/0000080824.tif,1
4119,0000080784.tif,0001144406.tif,sample_specifications_pilot_plant_work_request,ted_bates_print_production_estimate,sample_specifications_pilot_plant_work_request/0000080784.tif,ted_bates_print_production_estimate/0001144406.tif,0
4120,0000063751.tif,0000063993.tif,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request/0000063751.tif,sample_specifications_pilot_plant_work_request/0000063993.tif,1
4121,0000063751.tif,2045467420.tif,sample_specifications_pilot_plant_work_request,leo_burnett_production_cost,sample_specifications_pilot_plant_work_request/0000063751.tif,leo_burnett_production_cost/2045467420.tif,0
4122,0000064118.tif,0000062589.tif,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request/0000064118.tif,sample_specifications_pilot_plant_work_request/0000062589.tif,1
4123,0000064118.tif,2041721128.tif,sample_specifications_pilot_plant_work_request,leo_burnett_estimate_recap,sample_specifications_pilot_plant_work_request/0000064118.tif,leo_burnett_estimate_recap/2041721128.tif,0
4124,0000165637.tif,0000062589.tif,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request/0000165637.tif,sample_specifications_pilot_plant_work_request/0000062589.tif,1
4125,0000165637.tif,518227000+-7001.tif,sample_specifications_pilot_plant_work_request,winston_dear_valued_costumer,sample_specifications_pilot_plant_work_request/0000165637.tif,winston_dear_valued_costumer/518227000+-7001.tif,0
4126,0000062540.tif,0000052732.tif,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request/0000062540.tif,sample_specifications_pilot_plant_work_request/0000052732.tif,1
4127,0000062540.tif,0001144314.tif,sample_specifications_pilot_plant_work_request,ted_bates_print_production_estimate,sample_specifications_pilot_plant_work_request/0000062540.tif,ted_bates_print_production_estimate/0001144314.tif,0
4128,0000060873.tif,0000062540.tif,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request/0000060873.tif,sample_specifications_pilot_plant_work_request/0000062540.tif,1
4129,0000060873.tif,2041371057_2041371058.tif,sample_specifications_pilot_plant_work_request,leo_burnett_estimate_recap,sample_specifications_pilot_plant_work_request/0000060873.tif,leo_burnett_estimate_recap/2041371057_2041371058.tif,0
4130,0000080714.tif,0000989822.tif,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request/0000080714.tif,sample_specifications_pilot_plant_work_request/0000989822.tif,1
4131,0000080714.tif,0001146279.tif,sample_specifications_pilot_plant_work_request,ted_bates_invoice,sample_specifications_pilot_plant_work_request/0000080714.tif,ted_bates_invoice/0001146279.tif,0
4132,0000081363.tif,0000063593.tif,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request/0000081363.tif,sample_specifications_pilot_plant_work_request/0000063593.tif,1
4133,0000081363.tif,tcal0349628.tif,sample_specifications_pilot_plant_work_request,contribution_request,sample_specifications_pilot_plant_work_request/0000081363.tif,contribution_request/tcal0349628.tif,0
4134,0000062602.tif,0000061773.tif,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request/0000062602.tif,sample_specifications_pilot_plant_work_request/0000061773.tif,1
4135,0000062602.tif,2041378682_2041378683.tif,sample_specifications_pilot_plant_work_request,leo_burnett_estimate_recap,sample_specifications_pilot_plant_work_request/0000062602.tif,leo_burnett_estimate_recap/2041378682_2041378683.tif,0
4136,0000062589.tif,0000063673.tif,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request/0000062589.tif,sample_specifications_pilot_plant_work_request/0000063673.tif,1
4137,0000062589.tif,2040649849.tif,sample_specifications_pilot_plant_work_request,leo_burnett_production_cost,sample_specifications_pilot_plant_work_request/0000062589.tif,leo_burnett_production_cost/2040649849.tif,0
4138,0000052732.tif,0000044829.tif,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request/0000052732.tif,sample_specifications_pilot_plant_work_request/0000044829.tif,1
4139,0000052732.tif,2045468092.tif,sample_specifications_pilot_plant_work_request,leo_burnett_production_cost,sample_specifications_pilot_plant_work_request/0000052732.tif,leo_burnett_production_cost/2045468092.tif,0
4140,0000059656.tif,0000052150.tif,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request/0000059656.tif,sample_specifications_pilot_plant_work_request/0000052150.tif,1
4141,0000059656.tif,0001219807.tif,sample_specifications_pilot_plant_work_request,ted_bates_print_production_estimate,sample_specifications_pilot_plant_work_request/0000059656.tif,ted_bates_print_production_estimate/0001219807.tif,0
4142,0000082806.tif,0000080714.tif,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request/0000082806.tif,sample_specifications_pilot_plant_work_request/0000080714.tif,1
4143,0000082806.tif,2045467891.tif,sample_specifications_pilot_plant_work_request,leo_burnett_production_cost,sample_specifications_pilot_plant_work_request/0000082806.tif,leo_burnett_production_cost/2045467891.tif,0
4144,0000080882.tif,0000081046.tif,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request/0000080882.tif,sample_specifications_pilot_plant_work_request/0000081046.tif,1
4145,0000080882.tif,2045467376.tif,sample_specifications_pilot_plant_work_request,leo_burnett_production_cost,sample_specifications_pilot_plant_work_request/0000080882.tif,leo_burnett_production_cost/2045467376.tif,0
4146,0000057552.tif,0000057514.tif,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request/0000057552.tif,sample_specifications_pilot_plant_work_request/0000057514.tif,1
4147,0000057552.tif,tcal0350016.tif,sample_specifications_pilot_plant_work_request,contribution_request,sample_specifications_pilot_plant_work_request/0000057552.tif,contribution_request/tcal0350016.tif,0
4148,0000046916.tif,0000061997.tif,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request/0000046916.tif,sample_specifications_pilot_plant_work_request/0000061997.tif,1
4149,0000046916.tif,2029377605.tif,sample_specifications_pilot_plant_work_request,healthy_buildings_international,sample_specifications_pilot_plant_work_request/0000046916.tif,healthy_buildings_international/2029377605.tif,0
4150,0000053258.tif,0000046987.tif,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request/0000053258.tif,sample_specifications_pilot_plant_work_request/0000046987.tif,1
4151,0000053258.tif,2055013919.tif,sample_specifications_pilot_plant_work_request,philip_morris_confidential_blend_composition,sample_specifications_pilot_plant_work_request/0000053258.tif,philip_morris_confidential_blend_composition/2055013919.tif,0
4152,0000044829.tif,0000080714.tif,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request,sample_specifications_pilot_plant_work_request/0000044829.tif,sample_specifications_pilot_plant_work_request/0000080714.tif,1
